3,-11.049178892611515,-24.308136571705695,-14.12413359186762,-11.540200291802744,170.35581800524082,-178.88998971734313,102.1388685538033,-4.830855923558936
5,-10.882783501078064,-23.76362425735067,-18.11686364870479,-11.538958473537308,158.1862301853132,-178.97256896270815,84.28582892154589,-9.511575310971494
7,-11.15704973811172,-23.113876357790467,-21.25203729815548,-11.588406132568581,146.47465276549826,178.5887158385214,71.05103199650871,-13.89926880541589
9,-11.668143272631252,-22.554542321229,-23.938084458432204,-11.66620166984174,135.78802481903938,174.3300626272233,60.271832300477264,-18.179333482263715
11,-12.320135238485578,-22.150980168266386,-26.350437949152386,-11.770602208248743,126.12362161199665,169.0086719240622,51.15777324056219,-22.394474361230316
13,-13.060450659998832,-21.90632574060693,-28.577863596301526,-11.901299482224799,117.40585554156591,163.18682031707854,43.32923766604236,-26.54476752451242
17,-14.682715449865693,-21.81247159897042,-32.656730003694804,-12.237064921498844,102.4672482594867,151.32739722579345,30.708437878320023,-34.602167582318984
29,-19.671873729545304,-23.257180516712225,-43.202822128599514,-13.692923701158744,72.10123382859354,121.18014355875356,9.974549643585991,-56.15725716192809
37,-22.698945111264386,-24.756112917095447,-49.49712106871915,-14.880637572444261,59.41126393360425,106.26970439471276,7.373300573013739,-68.16248916093843
49,-26.67596946639254,-27.116995224555257,-57.94247454072951,-16.775204491380165,46.512396500220866,89.44606741595241,23.41869821115281,-83.01238510010413
59,-29.544623284021444,-29.01607116205315,-61.78432120316206,-18.360170504070133,39.134053519147976,78.89340765769109,54.55275017028827,-93.00995150085812
75,-33.49195323712913,-31.821692444954834,-61.941386025702954,-20.79538774064998,30.94194265147989,66.2157229091243,85.19416692530073,-105.6073416119636
81,-34.81246886538901,-32.797415098342576,-61.778826946728444,-21.66376027134422,28.614917023803223,62.41331627083078,89.57134428404855,-109.48686625999761
93,-37.25089916413741,-34.63199339761062,-61.70895940358967,-23.31961120293146,24.771814457086556,55.94010252893941,93.81259947019431,-116.16600252738681
103,-39.11400864285603,-36.051249717611135,-61.85358864879977,-24.616403813526837,22.184683514185735,51.45871293214313,95.18511359012706,-120.83096303026146
117,-41.522017802331035,-37.88959089355018,-62.2317025299749,-26.310793801459262,19.225861008422104,46.241602731434526,95.75626168895224,-126.28706145611612
143,-45.554054359093186,-40.91467407622022,-63.16137899870622,-29.117111599060543,15.075596158603494,38.88439157379996,95.32392083754382,-133.9821667155035
173,-49.78895322085875,-43.905764018919456,-64.30480711109442,-31.89000844403688,11.54811396997258,32.85972906144955,94.22431140820261,-140.24134549224465
193,-52.51139880022236,-45.66602029690571,-65.04117826986855,-33.51018117436853,9.601301621086446,29.803680419545344,93.45561818257579,-143.38417360527274
213,-55.25406578936777,-47.27424228840236,-65.74209735929426,-34.97774861568767,7.803665563926122,27.290938521719404,92.71687831044287,-145.9407966273167
3,-11.049178892611515,-24.307709097223146,-14.12413359186762,-11.537931144729187,170.35581800524082,-178.88680026346373,102.1388685538033,-4.803975780025412
5,-10.882783501078064,-23.763426111677234,-18.11686364870479,-11.538089671844178,158.1862301853132,-178.9715017492612,84.28582892154589,-9.50111162122941
7,-11.15704973811172,-23.113746582824067,-21.25203729815548,-11.587927530442226,146.47465276549826,178.58929922298495,71.05103199650871,-13.89285254164081
9,-11.668143272631252,-22.55444417518079,-23.938084458432204,-11.665900903818567,135.78802481903938,174.33045607756463,60.271832300477264,-18.174652567558393
11,-12.320135238485578,-22.150899659500226,-26.350437949152386,-11.770402663203512,126.12362161199665,169.00896944537365,51.15777324056219,-22.39074285191367
13,-13.060450659998832,-21.906256184547964,-28.577863596301526,-11.901165333471349,117.40585554156591,163.18706102409948,43.32923766604236,-26.54163277152676
17,-14.682715449865693,-21.812414606379956,-32.656730003694804,-12.237010863623903,102.4672482594867,151.32757483568628,30.708437878320023,-34.59974203002615
29,-19.671873729545304,-23.257150714612838,-43.202822128599514,-13.693166316118827,72.10123382859354,121.18010755203024,9.974549643585991,-56.157607397736456
37,-22.698945111264386,-24.756080282808295,-49.49712106871915,-14.880834200593371,59.41126393360425,106.26963708532635,7.373300573013739,-68.16307884212706
49,-26.67596946639254,-27.11695935017176,-57.94247454072951,-16.77535686482115,46.512396500220866,89.44597740729907,23.41869821115281,-83.01321039793868
59,-29.544623284021444,-29.016008040072307,-61.78432120316206,-18.36001889619879,39.134053519147976,78.89333736125826,54.55275017028827,-93.0108221419533
75,-33.49195323712913,-31.821629458310007,-61.941386025702954,-20.795209227296276,30.94194265147989,66.21567255459911,85.19416692530073,-105.60799279351113
81,-34.81246886538901,-32.797355369899265,-61.778826946728444,-21.66366176537165,28.614917023803223,62.41344178631889,89.57134428404855,-109.48560169239784
93,-37.25089916413741,-34.63194490670324,-61.70895940358967,-23.319540186314413,24.771814457086556,55.9402699032071,93.81259947019431,-116.16459446584155
103,-39.11400864285603,-36.05122118529786,-61.85358864879977,-24.616619735530495,22.184683514185735,51.45878679851468,95.18511359012706,-120.83053986661346
117,-41.522017802331035,-37.88955689215327,-62.2317025299749,-26.311024372501507,19.225861008422104,46.24154779108761,95.75626168895224,-126.286871910872
143,-45.554054359093186,-40.91461983135907,-63.16137899870622,-29.11710799240047,15.075596158603494,38.884210157925814,95.32392083754382,-133.9839722099842
173,-49.78895322085875,-43.90567960062707,-64.30480711109442,-31.889684651439673,11.54811396997258,32.85986778200937,94.22431140820261,-140.24103721161882
193,-52.51139880022236,-45.666010065869145,-65.04117826986855,-33.510235981261395,9.601301621086446,29.804419553003545,93.45561818257579,-143.3813852790244
213,-55.25406578936777,-47.274225890552174,-65.74209735929426,-34.97808289884328,7.803665563926122,27.29115466615361,92.71687831044287,-145.94090393681225
